area_type,location,size,bath,balcony,converted_sqft,availability,cluster,price
Built-up  Area,Sarjapur  Road,0.25,0.0,0.6666666666666666,0.0007835941104944219,Ready To Move,0,36.0
Super built-up  Area,Electronic City,0.25,0.0,0.3333333333333333,0.0008471080862473877,Jun,2,63.0
Plot  Area,Others,0.25,0.0,0.3333333333333333,0.0009175091196121209,Ready To Move,2,170.0
Super built-up  Area,Others,0.75,0.6666666666666666,0.6666666666666666,0.0023293559300244337,Ready To Move,1,170.0
Plot  Area,Ambedkar Nagar,0.5,0.33333333333333337,0.6666666666666666,0.002218397779612626,Ready To Move,1,300.0
Super built-up  Area,Vijayanagar,0.25,0.0,0.6666666666666666,0.0011470777066710336,Ready To Move,0,75.5
Super built-up  Area,Raja Rajeshwari Nagar,0.25,0.0,0.6666666666666666,0.0009902058388474434,Ready To Move,0,43.9
Super built-up  Area,Budigere,0.25,0.0,0.3333333333333333,0.000888430431917992,Ready To Move,2,59.9
Super built-up  Area,Sarjapur  Road,0.25,0.0,0.6666666666666666,0.000791246396729719,Ready To Move,0,49.2
Built-up  Area,Attibele,0.25,0.0,0.0,0.0012236005690240046,Ready To Move,2,52.8
Super built-up  Area,Others,0.25,0.0,0.6666666666666666,0.001119529476223964,Ready To Move,0,46.0
Super built-up  Area,Hennur Road,0.25,0.0,0.6666666666666666,0.001427151382882907,Oct,0,61.58
Super built-up  Area,Others,0.0,0.0,0.3333333333333333,0.0005348948078472665,Ready To Move,2,26.0
Super built-up  Area,Kalena Agrahara,0.25,0.0,0.6666666666666666,0.0013797072082240651,Ready To Move,0,120.0
Super built-up  Area,Sarjapur,0.0,0.0,0.3333333333333333,0.0006978885046590945,Ready To Move,2,32.0
Super built-up  Area,Talaghattapura,0.25,0.0,0.6666666666666666,0.0014286818401299665,Dec,0,131.0
Built-up  Area,Kengeri Satellite Town,0.0,0.0,0.3333333333333333,0.0006749316459532032,Ready To Move,2,45.0
Plot  Area,Others,0.0,0.0,0.3333333333333333,0.0006879405325532082,Ready To Move,2,110.0
Super built-up  Area,Kogilu,0.25,0.0,1.0,0.001272575200929906,Ready To Move,0,73.95
Super built-up  Area,Hegde Nagar,0.5,0.33333333333333337,0.6666666666666666,0.0015495879626476604,Ready To Move,1,132.0
Super built-up  Area,Balagere,0.25,0.0,0.3333333333333333,0.0009251614058474179,Ready To Move,2,80.9
Plot  Area,Others,1.0,0.9999999999999999,0.6666666666666666,0.0031450896427071035,Ready To Move,1,250.0
Super built-up  Area,Kadugodi,0.25,0.0,1.0,0.0013475676060358173,Ready To Move,0,91.45
Super built-up  Area,Jigani,0.25,0.0,1.0,0.0009573010080356657,Ready To Move,0,55.0
Built-up  Area,Gollarapalya Hosahalli,0.0,0.0,0.3333333333333333,0.0006580966162355496,Ready To Move,2,34.5
Built-up  Area,7th Phase JP Nagar,0.25,0.0,0.3333333333333333,0.001085859416788657,Ready To Move,2,100.0
Plot  Area,Others,0.25,0.0,0.0,0.0011088162754945483,Ready To Move,2,250.0
Built-up  Area,Electronics City Phase 1,0.25,0.0,0.3333333333333333,0.0011394254204357365,Ready To Move,2,78.8
Super built-up  Area,Bisuvanahalli,0.25,0.0,0.3333333333333333,0.0008218555416709073,Ready To Move,2,46.0
Super built-up  Area,Old Madras Road,0.25,0.0,0.6666666666666666,0.0010896855599063055,Aug,0,94.0
Built-up  Area,Kalena Agrahara,0.25,0.0,0.3333333333333333,0.0009175091196121209,Ready To Move,2,40.0
Super built-up  Area,Kaggadasapura,0.25,0.0,0.6666666666666666,0.0009787274094944978,Ready To Move,0,56.0
Super built-up  Area,Others,0.25,0.0,0.6666666666666666,0.0008287425992826746,Ready To Move,0,50.0
Super built-up  Area,Chandapura,0.25,0.0,0.6666666666666666,0.0007759418242591248,Jul,0,25.88
Super built-up  Area,Kanakpura Road,0.25,0.0,0.3333333333333333,0.0007774722815061841,May,2,51.25
Super built-up  Area,Haralur Road,0.25,0.0,0.6666666666666666,0.0007851245677414812,Ready To Move,0,44.0
Super built-up  Area,Electronic City Phase II,0.25,0.0,0.6666666666666666,0.000817264169929729,Ready To Move,0,45.0
Super built-up  Area,Hebbal,0.25,0.0,0.3333333333333333,0.0010315281845180476,Ready To Move,2,98.2
Super built-up  Area,9th Phase JP Nagar,0.25,0.0,0.3333333333333333,0.0007682895380238277,Ready To Move,2,50.0
Super built-up  Area,Jakkur,0.25,0.0,1.0,0.0010835637309180679,Ready To Move,0,75.0
Plot  Area,TC Palaya,0.25,0.0,0.3333333333333333,0.0011279469910827908,Jan,2,98.0
Carpet  Area,Others,0.0,0.0,0.6666666666666666,0.0007262019637296937,Ready To Move,0,47.0
Super built-up  Area,Others,0.25,0.0,0.0,0.001529692018435888,Ready To Move,2,120.0
Plot  Area,Giri Nagar,0.0,0.0,0.3333333333333333,0.0006726359600826141,Ready To Move,2,140.0
Super built-up  Area,Sarjapur  Road,0.25,0.0,0.6666666666666666,0.001424855697012318,Ready To Move,0,104.0
Super built-up  Area,Singasandra,0.25,0.0,0.3333333333333333,0.0007721156811414762,Ready To Move,2,29.5
Super built-up  Area,Kalena Agrahara,0.25,0.0,0.3333333333333333,0.0010896855599063055,Ready To Move,2,70.0
Super built-up  Area,Vijayanagar,0.25,0.0,0.0,0.0011088162754945483,Ready To Move,2,100.0
Super built-up  Area,Kothanur,0.25,0.0,0.6666666666666666,0.0014126120390358426,Ready To Move,0,105.0
Super built-up  Area,AECS Layout,0.25,0.0,1.0,0.00084098625725915,Ready To Move,0,45.0
Super built-up  Area,Kanakpura Road,0.0,0.0,0.3333333333333333,0.0004009797987295674,Dec,2,26.0
Super built-up  Area,Mallasandra,0.25,0.0,0.6666666666666666,0.0012733404295534355,Ready To Move,0,95.0
Super built-up  Area,Begur,0.25,0.0,1.0,0.001272575200929906,Ready To Move,0,65.0
Super built-up  Area,JP Nagar,0.25,0.0,1.0,0.0014149077249064317,Ready To Move,0,150.0
Super built-up  Area,Panathur,0.25,0.0,1.0,0.0010996335320121917,Ready To Move,0,100.0
Super built-up  Area,Others,0.25,0.0,1.0,0.0011929914240828162,Ready To Move,0,115.0
Super built-up  Area,Yelahanka,0.25,0.0,0.3333333333333333,0.0010322934131415773,Apr,2,55.55
Super built-up  Area,Kanakpura Road,0.25,0.0,1.0,0.001185339137847519,Ready To Move,0,67.0
Super built-up  Area,Malleshpalya,0.25,0.0,0.6666666666666666,0.0008715954022003383,Apr,0,46.5
Plot  Area,Others,0.25,0.0,0.6666666666666666,0.0009175091196121209,Ready To Move,0,180.0
Super built-up  Area,Others,0.0,0.0,0.6666666666666666,0.0006496791013767228,Dec,0,27.0
Super built-up  Area,Whitefield,0.25,0.0,0.6666666666666666,0.0009787274094944978,Ready To Move,0,75.0
Built-up  Area,Munnekollal,0.25,0.0,0.6666666666666666,0.0008945522609062296,Ready To Move,0,52.0
Super built-up  Area,Others,0.25,0.0,0.3333333333333333,0.0008509342293650362,Ready To Move,2,51.0
Super built-up  Area,Hennur Road,0.25,0.0,0.3333333333333333,0.0010590764149651171,Ready To Move,2,83.09
Super built-up  Area,Electronic City,0.25,0.0,0.3333333333333333,0.0008624126587179819,Apr,2,65.0
Plot  Area,Marathahalli,0.25,0.0,0.6666666666666666,0.0009175091196121209,Ready To Move,0,128.0
Plot  Area,Others,0.25,0.0,1.0,0.0009175091196121209,Ready To Move,0,165.0
Super built-up  Area,Rajaji Nagar,0.5,0.33333333333333337,0.6666666666666666,0.0018281311816124746,Ready To Move,1,415.0
Plot  Area,Giri Nagar,0.5,0.33333333333333337,0.3333333333333333,0.0018357834678477717,Ready To Move,1,400.0
Super built-up  Area,Haralur Road,0.25,0.0,0.6666666666666666,0.001119529476223964,Ready To Move,0,56.0
Super built-up  Area,Others,0.25,0.0,0.6666666666666666,0.0009175091196121209,Ready To Move,0,55.0
Super built-up  Area,Kaval Byrasandra,0.25,0.0,0.6666666666666666,0.0009175091196121209,Ready To Move,0,52.0
Super built-up  Area,Kaggalipura,0.25,0.0,0.3333333333333333,0.0008792476884356354,Ready To Move,2,55.0
Built-up  Area,Others,0.25,0.0,0.6666666666666666,0.0012580358570828413,Ready To Move,0,95.0
Super built-up  Area,Sarjapur  Road,0.0,0.0,0.3333333333333333,0.0007644633949061791,Mar,2,67.0
Plot  Area,Haralur Road,0.5,0.33333333333333337,0.6666666666666666,0.0020270906237301986,Ready To Move,1,198.0
Super built-up  Area,6th Phase JP Nagar,0.25,0.0,0.6666666666666666,0.0009113872906238832,Ready To Move,0,74.0
Super built-up  Area,Ulsoor,0.5,0.33333333333333337,0.6666666666666666,0.0016329978826123987,Ready To Move,1,215.0
Super built-up  Area,Whitefield,0.25,0.0,0.3333333333333333,0.0008968479467768187,Dec,2,58.0
Built-up  Area,Uttarahalli,0.25,0.0,0.6666666666666666,0.0007797679673767733,Ready To Move,0,45.0
Super built-up  Area,Thigalarapalya,0.75,0.6666666666666666,0.6666666666666666,0.0023882785340362212,Ready To Move,1,230.0
Super built-up  Area,Somasundara Palya,0.25,0.0,1.0,0.0012236005690240046,Ready To Move,0,64.0
Plot  Area,Others,0.25,0.0,0.0,0.0009175091196121209,Mar,2,79.0
Carpet  Area,Others,0.25,0.0,1.0,0.0009404659783180121,Ready To Move,0,48.0
Super built-up  Area,Devarachikkanahalli,0.25,0.0,0.6666666666666666,0.0009557705507886063,Ready To Move,0,40.0
Super built-up  Area,Kalena Agrahara,0.25,0.0,0.6666666666666666,0.0010131626975533345,Ready To Move,0,76.0
Built-up  Area,7th Phase JP Nagar,0.25,0.0,0.3333333333333333,0.0014149077249064317,Ready To Move,2,150.0
Super built-up  Area,Kanakpura Road,0.0,0.0,0.3333333333333333,0.0004009797987295674,Dec,2,21.53
Super built-up  Area,Basaveshwara Nagar,0.25,0.0,0.6666666666666666,0.0009175091196121209,Ready To Move,0,65.0
Plot  Area,Others,0.25,0.0,0.0,0.0010322934131415773,Ready To Move,2,140.0
Super built-up  Area,Bommasandra,0.25,0.0,0.3333333333333333,0.0009634228370239034,Jun,2,49.36
Super built-up  Area,Others,0.25,0.0,0.0,0.0013766462937299462,Ready To Move,2,150.0
Plot  Area,Others,0.0,0.0,0.6666666666666666,7.652286235297089e-06,Dec,0,74.0
Built-up  Area,Ardendale,0.25,0.0,0.3333333333333333,0.00084098625725915,Ready To Move,2,43.25
Super built-up  Area,Harlur,0.25,0.0,0.3333333333333333,0.0011531995356592712,Ready To Move,2,77.0
Carpet  Area,Others,0.25,0.0,0.6666666666666666,0.001217478740035767,Ready To Move,0,75.0
Super built-up  Area,Akshaya Nagar,0.25,0.0,1.0,0.0010613721008357062,Ready To Move,0,57.0
Super built-up  Area,Electronic City Phase II,0.0,0.0,0.3333333333333333,0.00048132880420018685,May,2,28.35
Plot  Area,Others,0.25,0.0,0.6666666666666666,0.001529692018435888,Ready To Move,0,365.0
Super built-up  Area,Others,0.25,0.0,0.3333333333333333,0.0013475676060358173,Ready To Move,2,125.0
Super built-up  Area,Others,0.0,0.0,0.6666666666666666,0.0007262019637296937,Dec,0,50.0
Super built-up  Area,Kodihalli,0.75,0.6666666666666666,1.0,0.0024877582550950836,Ready To Move,1,335.0
Super built-up  Area,Magadi Road,0.25,0.0,0.3333333333333333,0.0008532299152356253,Aug,2,50.0
Super built-up  Area,Narayanapura,0.25,0.0,0.6666666666666666,0.0010001538109533296,Ready To Move,0,89.04
Super built-up  Area,Others,0.25,0.0,0.0,0.0009175091196121209,Ready To Move,2,90.0
Plot  Area,Others,0.25,0.0,0.6666666666666666,0.0011470777066710336,Ready To Move,0,230.0
Built-up  Area,Bannerghatta Road,0.0,0.0,0.3333333333333333,0.0003818490831413247,Ready To Move,2,18.5
Super built-up  Area,Hennur,0.25,0.0,0.3333333333333333,0.0008218555416709073,Ready To Move,2,52.0
Super built-up  Area,Chandapura,0.0,0.0,0.0,0.00040480594184721594,Mar,2,11.66
Built-up  Area,Bellandur,0.25,0.0,1.0,0.0009213352627297694,Ready To Move,0,66.0
Super built-up  Area,5th Phase JP Nagar,0.25,0.0,0.6666666666666666,0.0008218555416709073,Ready To Move,0,60.0
Built-up  Area,KR Puram,0.0,0.0,0.6666666666666666,0.0007108973912590995,Ready To Move,0,39.0
Super built-up  Area,Balagere,0.25,0.0,0.3333333333333333,0.0010552502718474686,Ready To Move,2,60.0
Super built-up  Area,Hebbal,0.5,0.33333333333333337,0.6666666666666666,0.0018992974436007374,Ready To Move,1,212.0
Built-up  Area,Kodigehaali,0.25,0.0,0.6666666666666666,0.0008914913464121108,Ready To Move,0,55.0
Super built-up  Area,Bannerghatta Road,0.25,0.0,0.3333333333333333,0.0008027248260826645,Ready To Move,2,65.0
Super built-up  Area,Others,0.5,0.33333333333333337,0.6666666666666666,0.0015478355890997774,Mar,1,275.0
Super built-up  Area,Begur Road,0.25,0.0,0.6666666666666666,0.0009175091196121209,Ready To Move,0,46.8
Super built-up  Area,Lakshminarayana Pura,0.25,0.0,0.3333333333333333,0.0012236005690240046,Ready To Move,2,108.0
Super built-up  Area,Billekahalli,0.25,0.0,0.6666666666666666,0.001479952157906457,Ready To Move,0,110.0
Super built-up  Area,8th Phase JP Nagar,0.0,0.0,0.0,0.00034435288058836896,May,2,29.9
Super built-up  Area,Electronic City,0.25,0.0,0.6666666666666666,0.0013766462937299462,Ready To Move,0,95.0
Super built-up  Area,Jalahalli,0.25,0.0,0.0,0.0010705548443180628,May,2,77.0
Super built-up  Area,Hegde Nagar,0.25,0.0,0.6666666666666666,0.001377411522353476,Ready To Move,0,115.0
Built-up  Area,Mahadevpura,0.25,0.0,0.3333333333333333,0.001109581504118078,Ready To Move,2,90.0
Plot  Area,Anekal,0.25,0.0,0.3333333333333333,0.0009175091196121209,Jan,2,36.0
Super built-up  Area,Begur Road,0.25,0.0,0.6666666666666666,0.0008868999746709325,Ready To Move,0,44.0
Built-up  Area,Kengeri,0.0,0.0,0.3333333333333333,0.0007644633949061791,Ready To Move,2,25.0
Super built-up  Area,Kanakpura Road,0.0,0.0,0.3333333333333333,0.0007262019637296937,Ready To Move,2,40.0
Built-up  Area,Others,0.25,0.0,0.6666666666666666,0.001245792199106366,Dec,0,79.0
Built-up  Area,Vijayanagar,0.25,0.0,0.0,0.0012082959965534104,Ready To Move,2,134.0
Super built-up  Area,Vijayanagar,0.25,0.0,0.6666666666666666,0.0013965422379417188,Jun,0,121.0
Built-up  Area,7th Phase JP Nagar,0.25,0.0,0.3333333333333333,0.0009519444076709578,Ready To Move,2,94.0
Super built-up  Area,Raja Rajeshwari Nagar,0.25,0.0,0.6666666666666666,0.0008754215453179869,Ready To Move,0,45.79
Super built-up  Area,Sompura,0.0,0.0,0.3333333333333333,0.00063054838578848,Ready To Move,2,33.0
Super built-up  Area,Yeshwanthpur,0.25,0.0,1.0,0.0012947668310122674,Aug,0,108.0
Super built-up  Area,Electronics City Phase 1,0.25,0.0,0.6666666666666666,0.0008511408410933892,Ready To Move,0,53.0
Built-up  Area,Others,0.25,0.0,0.3333333333333333,0.0011164685617298454,Ready To Move,2,58.0
Built-up  Area,Doddathoguru,0.25,0.0,0.3333333333333333,0.0008027248260826645,Ready To Move,2,32.0
Built-up  Area,Dodda Nekkundi,0.25,0.0,0.6666666666666666,0.0009634228370239034,Ready To Move,0,55.0
Super built-up  Area,Others,0.0,0.0,0.3333333333333333,0.0005348948078472665,Ready To Move,2,120.0
Built-up  Area,Hosur Road,0.25,0.0,0.3333333333333333,0.0012664533719416683,Ready To Move,2,120.0
Super built-up  Area,Chandapura,0.25,0.0,0.3333333333333333,0.0009236309486003586,Ready To Move,2,45.0
Super built-up  Area,Whitefield,0.25,0.0,0.6666666666666666,0.0014608214423182143,Ready To Move,0,161.0
Super built-up  Area,Whitefield,0.75,0.6666666666666666,0.3333333333333333,0.0024877582550950836,Ready To Move,1,230.0
Plot  Area,Battarahalli,0.25,0.0,0.3333333333333333,0.0009175091196121209,Ready To Move,2,65.0
Super built-up  Area,Others,0.25,0.0,0.3333333333333333,0.0009175091196121209,Ready To Move,2,175.0
Super built-up  Area,7th Phase JP Nagar,0.25,0.0,0.3333333333333333,0.0008983784040238782,Ready To Move,2,82.0
Plot  Area,Others,0.0,0.0,0.0,0.0007644633949061791,Ready To Move,2,165.0
Plot  Area,Bannerghatta Road,0.25,0.0,0.0,0.0009175091196121209,Ready To Move,2,125.0
Super built-up  Area,Rajaji Nagar,0.5,0.33333333333333337,0.6666666666666666,0.0018281311816124746,Ready To Move,1,410.0
Super built-up  Area,Rajaji Nagar,1.0,0.9999999999999999,1.0,0.009181978253732976,Jan,1,2200.0
Plot  Area,Sultan Palaya,0.0,0.0,0.3333333333333333,0.00042011051431781014,Ready To Move,2,62.0
Super built-up  Area,Kengeri,0.0,0.0,0.0,0.00028307642873923227,Ready To Move,2,18.5
Super built-up  Area,Others,0.25,0.0,0.3333333333333333,0.0009060306902591753,Ready To Move,2,38.0
Super built-up  Area,Kengeri,0.0,0.0,0.3333333333333333,0.0005731562390237519,Ready To Move,2,38.0
Plot  Area,Mahalakshmi Layout,0.25,0.0,1.0,0.0009175091196121209,Ready To Move,0,250.0
Super built-up  Area,Kanakpura Road,0.25,0.0,1.0,0.001185339137847519,Ready To Move,0,64.5
Built-up  Area,Others,0.25,0.0,0.6666666666666666,0.001346037148788758,Ready To Move,0,88.0
Super built-up  Area,Billekahalli,0.25,0.0,0.6666666666666666,0.0008601169728473927,Ready To Move,0,62.0
Plot  Area,Nagarbhavi,0.25,0.0,0.6666666666666666,0.0010322934131415773,Ready To Move,0,150.0
Plot  Area,Anandapura,0.0,0.0,0.3333333333333333,0.0007644633949061791,Dec,2,55.0
Built-up  Area,Bommasandra Industrial Area,0.25,0.0,0.6666666666666666,0.0008333339710238529,Aug,0,31.48
Plot  Area,TC Palaya,0.25,0.0,0.0,0.0009175091196121209,Ready To Move,2,60.0
Super built-up  Area,Budigere,0.25,0.0,0.6666666666666666,0.0015228049608241208,Ready To Move,0,103.0
Super built-up  Area,Bommasandra,0.25,0.0,0.3333333333333333,0.0008103771123179616,Oct,2,26.5
Super built-up  Area,Ambalipura,0.25,0.0,0.3333333333333333,0.0008448124003767986,Ready To Move,2,75.0
Built-up  Area,Hoodi,0.0,0.0,0.6666666666666666,0.0007529849655532334,Ready To Move,0,67.0
Plot  Area,Chandapura,0.25,0.0,1.0,0.001172330251247514,Ready To Move,0,85.0
Super built-up  Area,Balagere,0.25,0.0,0.6666666666666666,0.0012159482827887075,Jul,0,79.0
Super built-up  Area,CV Raman Nagar,0.25,0.0,0.6666666666666666,0.0008562908297297442,Ready To Move,0,55.0
Super built-up  Area,Others,0.25,0.0,0.3333333333333333,0.000817264169929729,Ready To Move,2,55.0
Super built-up  Area,Marathahalli,0.25,0.0,0.6666666666666666,0.0014784217006593976,Ready To Move,0,140.0
Built-up  Area,Hosur Road,0.25,0.0,0.0,0.0009129177478709427,Mar,2,69.0
Super built-up  Area,Brookefield,0.25,0.0,1.0,0.0008792476884356354,Ready To Move,0,69.0
Super built-up  Area,Yelenahalli,0.25,0.0,0.6666666666666666,0.0009481182645533092,Ready To Move,0,47.12
Super built-up  Area,Raja Rajeshwari Nagar,0.25,0.0,0.6666666666666666,0.0010850941881651271,Ready To Move,0,48.1
Plot  Area,7th Phase JP Nagar,0.25,0.0,0.3333333333333333,0.0009175091196121209,Ready To Move,2,250.0
Super built-up  Area,Others,0.5,0.33333333333333337,0.3333333333333333,0.0016444763119653444,Ready To Move,1,240.0
Super built-up  Area,Others,0.25,0.0,0.6666666666666666,0.0011088162754945483,Ready To Move,0,55.0
Super built-up  Area,Others,0.25,0.0,0.6666666666666666,0.0012465574277298957,Jul,0,68.29
Super built-up  Area,Dasanapura,0.0,0.0,0.3333333333333333,0.0005410166368355041,Ready To Move,2,40.0
Plot  Area,Kasavanhalli,0.0,0.0,1.0,0.0007644633949061791,Ready To Move,0,110.0
Plot  Area,Whitefield,1.0,0.9999999999999999,1.0,0.009097803105144709,Ready To Move,1,700.0
Super built-up  Area,Bellandur,0.25,0.0,0.3333333333333333,0.0009557705507886063,Ready To Move,2,76.0
Super built-up  Area,7th Phase JP Nagar,0.25,0.0,0.3333333333333333,0.0010705548443180628,Ready To Move,2,95.0
Super built-up  Area,Sarjapur  Road,0.25,0.0,1.0,0.001277166572671084,Ready To Move,0,57.0
Super built-up  Area,Ardendale,0.25,0.0,0.6666666666666666,0.001338384862553461,Ready To Move,0,100.0
Super built-up  Area,Vittasandra,0.25,0.0,0.3333333333333333,0.0010736157588121817,Ready To Move,2,71.0
Super built-up  Area,Hoodi,0.25,0.0,0.6666666666666666,0.001311601860729921,Ready To Move,0,95.0
Built-up  Area,Electronic City,0.0,0.0,0.3333333333333333,0.00048132880420018685,Apr,2,34.65
Super built-up  Area,Harlur,0.25,0.0,0.6666666666666666,0.0013400071472353438,Ready To Move,0,135.0
Super built-up  Area,Hulimavu,0.25,0.0,0.6666666666666666,0.00126186200020049,Ready To Move,0,78.0
Super built-up  Area,Raja Rajeshwari Nagar,0.25,0.0,0.3333333333333333,0.0009902058388474434,Ready To Move,2,55.47
Plot  Area,Giri Nagar,0.25,0.0,0.6666666666666666,0.0013766462937299462,Ready To Move,0,252.0
Super built-up  Area,Sarjapur  Road,0.25,0.0,0.3333333333333333,0.0010292324986474585,Sep,2,74.03
Plot  Area,Others,0.25,0.0,0.6666666666666666,0.0009175091196121209,Ready To Move,0,200.0
Super built-up  Area,Hormavu,0.25,0.0,0.6666666666666666,0.0008792476884356354,Ready To Move,0,55.0
Built-up  Area,Others,0.75,0.6666666666666666,1.0,0.002531376286636277,Ready To Move,1,325.0
Super built-up  Area,Chandapura,0.25,0.0,0.6666666666666666,0.0009098568333768238,May,0,30.35
Super built-up  Area,AECS Layout,0.25,0.0,0.6666666666666666,0.0012389051414945988,Ready To Move,0,98.0
